CustomerID,Age,Gender,Years_as_Customer,PreferredLoginDevice,PreferredPaymentMode,Total_Spend,Average_Transaction_Amount,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,Num_of_Purchases,NumberOfAddress,Num_of_Returns,Satisfaction_Score,Num_of_Support_Contacts,Complain,Last_Purchase_Days_Ago,CashbackAmount,Email_Opt_In,Promotion_Response,Churn
50794,41,Male,11,Computer,Debit Card,8630.21,178.18,2,3,Others,77,5,5,2,2,1,254,298,TRUE,Responded,0
50795,66,Male,6,Mobile Phone,Credit Card,8011.91,227.75,3,3,Fashion,3,7,5,4,0,0,323,205,TRUE,Ignored,0
50796,20,Female,14,Computer,Credit Card,2079.67,462.53,2,3,Laptop & Accessory,98,5,9,2,0,0,203,144,FALSE,Unsubscribed,0
50797,56,Male,4,Computer,CC,8406.39,440.15,2,3,Mobile,79,1,7,3,2,1,126,122,TRUE,Ignored,0
50798,27,Male,5,Mobile Phone,Debit Card,2554.48,383.76,3,1,Others,18,2,7,1,0,0,242,292,TRUE,Responded,0
50799,20,Male,4,Computer,Debit Card,3485.15,394.05,2,4,Laptop & Accessory,45,5,8,4,2,0,292,145,TRUE,Ignored,0
50800,62,Male,4,Phone,Debit Card,860.5,217.72,3,3,Mobile,72,1,0,5,3,1,52,135,TRUE,Responded,0
50801,59,Female,8,Phone,CC,648.03,295.58,3,1,Laptop & Accessory,28,7,7,2,4,1,275,124,TRUE,Ignored,0
50802,43,Female,11,Mobile Phone,E wallet,6840.52,449.49,2,4,Fashion,24,4,2,4,2,0,275,202,TRUE,Unsubscribed,0
50803,54,Female,9,Mobile Phone,Debit Card,9241.08,172.13,2,3,Laptop & Accessory,66,10,4,3,1,1,283,154,TRUE,Unsubscribed,0
50804,44,Female,9,Mobile Phone,Credit Card,4980.87,204.73,3,3,Fashion,72,2,1,3,2,0,256,180,TRUE,Ignored,1
50805,22,Male,18,Computer,Debit Card,8456.53,139.89,2,4,Mobile Phone,58,2,6,1,3,1,59,139,TRUE,Responded,0
50806,59,Female,18,Computer,CC,7958.14,32.02,,4,Mobile,76,1,7,4,1,0,290,128,FALSE,Unsubscribed,0
50807,28,Female,6,Computer,Credit Card,6680.32,17.95,3,3,Laptop & Accessory,58,8,9,4,0,1,168,147,TRUE,Responded,0
50808,30,Female,17,Phone,COD,9784.47,143.49,2,3,Mobile,11,4,2,2,1,1,340,133,TRUE,Unsubscribed,1
50809,58,Male,4,Phone,Cash on Delivery,8041.66,471.18,2,3,Mobile,9,3,6,5,1,0,340,121,TRUE,Ignored,0
50810,51,Female,19,Phone,CC,2820.96,168.88,2,3,Mobile,15,2,3,3,0,0,5,121,TRUE,Ignored,0
50811,55,Male,4,Mobile Phone,Credit Card,7911.24,445.4,2,1,Laptop & Accessory,94,2,3,5,1,0,204,162,FALSE,Unsubscribed,0
50812,57,Female,17,Computer,Credit Card,6957.35,67.88,2,3,Others,96,4,9,3,0,0,102,281,FALSE,Ignored,0
50813,50,Female,1,Mobile Phone,Credit Card,4055.25,340.59,3,4,Grocery,27,7,6,2,1,1,86,271,TRUE,Ignored,0
50814,51,Male,16,Phone,Debit Card,860.29,171,2,3,Mobile,52,2,9,1,0,0,6,124,FALSE,Ignored,0
50815,44,Male,3,Phone,Debit Card,2222.16,447.32,3,3,Laptop & Accessory,42,2,9,4,2,0,143,149,FALSE,Unsubscribed,1
50816,53,Male,12,Phone,Credit Card,7992.66,351.89,3,3,Mobile Phone,81,1,1,3,3,0,79,139,TRUE,Responded,1
50817,43,Female,19,Phone,COD,2560,177.64,2,4,Laptop & Accessory,42,1,5,3,3,0,75,146,TRUE,Responded,0
50818,68,Female,1,Mobile Phone,COD,9978.79,248.89,3,3,Fashion,46,4,4,4,1,0,146,171,FALSE,Ignored,0
50819,42,Female,14,Phone,Debit Card,6970.48,124.97,2,3,Mobile,96,7,3,1,3,0,110,134,TRUE,Responded,0
50820,36,Female,9,Computer,Debit Card,4824.5,24.75,2,5,Laptop & Accessory,27,1,9,3,3,0,216,167,FALSE,Responded,0
50821,38,Female,2,Mobile Phone,Debit Card,5747.32,41.72,2,3,Grocery,70,5,4,5,1,1,195,269,TRUE,Responded,0
50822,48,Male,16,Mobile Phone,E wallet,6147.64,407.77,2,4,Fashion,78,3,1,2,0,1,215,191,TRUE,Unsubscribed,1
50823,46,Male,7,Mobile Phone,Debit Card,9692.55,372.39,3,3,Fashion,10,10,9,1,4,1,317,184,TRUE,Responded,1
50824,26,Female,7,Mobile Phone,Credit Card,1701.24,336.32,3,3,Fashion,22,2,0,5,2,1,147,219,FALSE,Responded,0
50825,36,Male,13,Phone,Debit Card,2796.72,457.44,2,3,Laptop & Accessory,3,1,1,3,3,0,209,145,FALSE,Responded,0
50826,43,Female,19,Computer,Debit Card,7124.95,133.67,2,3,Fashion,33,2,0,1,1,1,120,199,FALSE,Ignored,0
50827,42,Male,19,Computer,Credit Card,2474.59,18.85,2,5,Laptop & Accessory,69,2,0,4,0,0,49,162,FALSE,Ignored,0
50828,57,Female,18,Computer,Debit Card,8725.84,458.2,2,3,Mobile,41,2,5,1,1,1,323,123,TRUE,Ignored,1
50829,60,Male,6,Phone,Debit Card,3530.69,493.42,2,3,Mobile,7,5,9,3,4,0,329,124,FALSE,Ignored,1
50830,46,Male,15,Computer,Debit Card,1890.31,91.9,2,3,Grocery,66,1,4,2,3,1,214,279,TRUE,Unsubscribed,0
50831,42,Female,3,Mobile Phone,Credit Card,571.45,334.31,2,5,Others,54,5,5,5,4,0,100,292,TRUE,Ignored,0
50832,36,Male,2,Mobile Phone,Debit Card,5996.39,59.61,2,3,Others,53,7,2,4,0,0,298,297,TRUE,Ignored,0
50833,21,Male,7,Computer,Debit Card,8270.29,37.1,3,3,Mobile,63,10,0,1,2,0,80,135,FALSE,Unsubscribed,0
50834,62,Male,19,Mobile Phone,Debit Card,2810.55,187.7,2,3,Fashion,64,1,6,2,3,0,180,185,TRUE,Unsubscribed,0
50835,37,Male,10,Phone,Debit Card,9183.64,59.29,3,3,Laptop & Accessory,77,2,4,2,0,0,117,147,FALSE,Unsubscribed,0
50836,63,Female,6,Computer,E wallet,7601.57,64.48,3,3,Laptop & Accessory,59,1,4,5,1,0,87,141,TRUE,Responded,0
50837,18,Male,18,Computer,Debit Card,706.88,252.05,2,3,Laptop & Accessory,46,2,2,1,1,1,346,142,FALSE,Unsubscribed,0
50838,28,Male,5,Mobile Phone,Debit Card,5769.07,269.64,2,3,Grocery,87,2,8,1,2,1,328,240,FALSE,Responded,0
50839,21,Female,2,Mobile Phone,Debit Card,5717.67,202.92,2,3,Laptop & Accessory,77,4,9,5,2,0,217,169,TRUE,Unsubscribed,0
50840,24,Female,5,Mobile Phone,Credit Card,2103.49,335.88,3,3,Laptop & Accessory,17,2,6,2,3,0,300,161,TRUE,Ignored,0
50841,45,Male,8,Phone,Credit Card,3411.99,493.48,3,3,Mobile Phone,68,4,7,1,0,0,16,137,FALSE,Unsubscribed,0
50842,53,Female,5,Mobile Phone,Credit Card,4636.96,422.51,2,4,Fashion,87,8,7,4,0,1,240,200,FALSE,Unsubscribed,1
50843,24,Male,16,Phone,Debit Card,575.97,384.44,2,3,Mobile,25,4,6,3,2,0,332,124,TRUE,Unsubscribed,0
50844,37,Female,3,Computer,E wallet,1582.79,213.99,2,1,Laptop & Accessory,6,3,6,1,4,0,24,146,TRUE,Responded,0
50845,52,Male,13,Mobile Phone,Debit Card,1723.64,171.63,2,3,Fashion,85,2,0,4,2,0,171,179,TRUE,Ignored,0
50846,68,Female,6,Phone,CC,3854.43,289.94,3,1,Mobile,11,9,7,2,2,0,90,125,TRUE,Unsubscribed,0
50847,68,Female,4,Mobile Phone,Cash on Delivery,7498.84,161.04,2,4,Grocery,61,4,5,5,1,0,97,231,TRUE,Responded,0
50848,56,Female,10,Computer,Debit Card,8329.91,93.27,3,3,Mobile Phone,90,2,8,4,2,0,232,116,TRUE,Ignored,0
50849,38,Female,18,Mobile Phone,Credit Card,1712.21,435.43,2,4,Laptop & Accessory,27,1,9,4,4,0,147,154,FALSE,Unsubscribed,0
50850,61,Male,18,Computer,Debit Card,7543.87,69.15,2,5,Laptop & Accessory,26,4,9,1,1,0,306,151,TRUE,Unsubscribed,0
50851,18,Male,12,Mobile Phone,E wallet,6740.03,492.33,2,1,Grocery,95,7,8,5,1,1,301,237,TRUE,Responded,1
50852,54,Male,3,Mobile Phone,Debit Card,8917.81,137.1,3,3,Grocery,26,5,0,5,4,1,204,234,FALSE,Responded,0
50853,63,Female,12,Computer,Cash on Delivery,9691.03,371.25,3,4,Mobile,70,2,8,4,4,0,44,120,TRUE,Unsubscribed,0
50854,59,Female,12,Mobile Phone,Credit Card,1332.16,39.94,2,1,Laptop & Accessory,28,6,7,4,1,0,291,164,TRUE,Ignored,0
50855,20,Male,2,Mobile Phone,Credit Card,898.67,403.54,2,3,Laptop & Accessory,65,5,4,2,1,0,28,154,TRUE,Responded,0
50856,51,Female,18,Computer,Debit Card,8017.33,262.73,,4,Mobile,34,8,0,1,1,0,329,128,FALSE,Ignored,1
50857,30,Female,2,Computer,E wallet,1705.49,484.09,3,3,Laptop & Accessory,3,1,0,5,4,1,265,146,FALSE,Responded,1
50858,33,Male,2,Computer,Debit Card,2026.29,251.24,2,1,Mobile,74,2,7,3,0,0,336,126,FALSE,Unsubscribed,0
50859,51,Female,8,Mobile Phone,COD,8832.16,391.06,3,3,Laptop & Accessory,79,2,5,4,3,0,78,167,TRUE,Unsubscribed,0
50860,41,Male,1,Phone,Debit Card,9395.75,123.93,2,4,Laptop & Accessory,62,2,0,3,3,0,55,147,TRUE,Unsubscribed,0
50861,30,Male,13,Mobile Phone,Credit Card,3252.87,180.63,3,3,Laptop & Accessory,40,2,7,4,2,1,302,162,FALSE,Responded,1
50862,23,Male,18,Mobile Phone,Debit Card,8437.46,396.44,2,4,Laptop & Accessory,24,4,2,5,4,1,53,161,FALSE,Ignored,0
50863,56,Male,8,Computer,E wallet,8602.68,437.66,2,3,Fashion,53,3,2,1,1,0,126,206,TRUE,Ignored,0
50864,19,Female,13,Computer,Debit Card,6093.37,62.14,3,3,Laptop & Accessory,70,4,0,3,0,1,233,155,TRUE,Responded,0
50865,28,Male,7,Phone,Debit Card,5704.28,348.69,,3,Mobile,35,8,6,2,2,1,187,130,TRUE,Responded,0
50866,24,Male,3,Computer,Debit Card,5800.8,490.41,3,3,Laptop & Accessory,96,7,6,5,2,0,212,200,FALSE,Ignored,0
50867,24,Male,10,Phone,E wallet,3082.76,473.96,2,3,Laptop & Accessory,3,1,7,3,1,1,121,141,FALSE,Responded,0
50868,56,Male,19,Computer,Debit Card,6226.78,188.52,3,3,Fashion,79,4,2,4,4,0,255,209,FALSE,Responded,0
50869,56,Male,13,Mobile Phone,Debit Card,2511.44,156.42,3,1,Laptop & Accessory,28,3,1,1,3,0,305,162,TRUE,Responded,0
50870,29,Female,19,Computer,Credit Card,1858.56,75.91,2,1,Grocery,28,3,9,4,0,1,348,232,FALSE,Unsubscribed,0
50871,68,Female,8,Phone,Credit Card,4188.21,493.85,3,4,Laptop & Accessory,65,2,5,1,1,1,22,141,FALSE,Responded,0
50872,39,Female,18,Mobile Phone,E wallet,7087.23,386.73,3,4,Laptop & Accessory,86,2,4,4,0,1,145,158,TRUE,Unsubscribed,0
50873,68,Female,15,Phone,Debit Card,6252.13,316.64,2,3,Mobile,18,2,3,3,4,1,167,124,FALSE,Unsubscribed,1
50874,68,Male,7,Phone,Credit Card,9652.33,265.29,2,4,Mobile Phone,73,1,9,2,4,0,197,139,TRUE,Unsubscribed,0
50875,69,Female,7,Mobile Phone,UPI,6499.91,405.13,2,3,Grocery,9,1,7,4,2,0,352,268,FALSE,Responded,0
50876,20,Female,3,Phone,UPI,1499.01,329.31,,3,Mobile,46,10,5,3,1,0,280,130,FALSE,Responded,0
50877,30,Female,18,Phone,Credit Card,1696.06,248.93,3,3,Mobile Phone,14,5,5,3,2,0,174,136,TRUE,Ignored,0
50878,47,Male,14,Computer,Debit Card,1021.36,226.41,2,3,Fashion,21,3,4,4,2,0,228,194,FALSE,Responded,0
50879,27,Male,17,Phone,COD,1992.62,195.51,2,3,Mobile,22,5,4,2,0,0,18,132,FALSE,Responded,0
50880,69,Male,9,Phone,UPI,6019.71,485.23,3,1,Mobile Phone,88,1,3,1,1,0,109,136,TRUE,Unsubscribed,0
50881,26,Male,10,Mobile Phone,UPI,8399.04,458.25,2,4,Fashion,2,2,9,3,1,0,290,180,FALSE,Responded,0
50882,23,Male,8,Computer,Debit Card,8949.29,173.6,3,4,Laptop & Accessory,39,4,5,3,4,0,25,143,TRUE,Responded,1
50883,61,Female,19,Computer,UPI,4060.43,41.79,2,3,Fashion,57,1,5,3,3,1,335,176,FALSE,Responded,1
50884,19,Female,2,Mobile Phone,Credit Card,5629.97,86.21,2,3,Grocery,76,7,9,3,1,0,229,273,TRUE,Ignored,0
50885,61,Female,12,Mobile Phone,Credit Card,8111.08,302.13,3,3,Others,25,4,3,4,2,1,158,297,FALSE,Unsubscribed,0
50886,33,Male,4,Mobile Phone,Credit Card,3189.5,364.83,2,1,Grocery,94,3,3,1,1,0,107,247,FALSE,Ignored,0
50887,30,Female,3,Mobile Phone,E wallet,5997.12,432.95,2,3,Laptop & Accessory,32,4,3,4,3,1,309,193,TRUE,Unsubscribed,0
50888,65,Female,1,Computer,Debit Card,1823.42,455.76,2,5,Mobile Phone,22,2,6,2,0,0,286,114,FALSE,Responded,1
50889,30,Female,15,Phone,E wallet,4817.75,468.06,3,3,Laptop & Accessory,93,8,9,1,4,0,119,148,FALSE,Ignored,0
50890,39,Female,1,Mobile Phone,Debit Card,1813.42,489.09,3,3,Grocery,77,4,2,5,4,0,288,264,TRUE,Ignored,0
50891,36,Male,9,Computer,UPI,4678.02,391.7,,3,Mobile,93,6,6,2,1,0,68,130,TRUE,Unsubscribed,0
50892,43,Female,5,Mobile Phone,Debit Card,4028.51,369.27,2,4,Mobile Phone,66,2,7,4,0,0,119,113,FALSE,Responded,1
50893,31,Male,19,Phone,Debit Card,4389.32,176.8,3,3,Mobile,96,1,4,3,1,0,141,121,TRUE,Responded,0
50894,48,Male,6,Mobile Phone,Debit Card,2512.75,465.16,2,4,Laptop & Accessory,55,2,6,4,4,0,228,158,FALSE,Unsubscribed,0
50895,46,Female,8,Mobile Phone,E wallet,1446.83,77.34,3,4,Laptop & Accessory,11,5,4,4,0,0,149,156,FALSE,Responded,0
50896,62,Male,3,Phone,COD,2829.09,276.98,3,3,Mobile,93,8,8,4,1,0,39,134,TRUE,Responded,0
50897,59,Male,2,Phone,Debit Card,2471.84,231.51,3,4,Mobile Phone,49,4,0,2,4,0,306,144,FALSE,Responded,1
50898,39,Male,14,Computer,COD,7369.53,446.24,2,1,Mobile,22,1,8,5,1,0,301,135,FALSE,Ignored,0
50899,24,Female,11,Phone,Debit Card,7198.05,324.79,2,3,Mobile,76,3,8,3,2,0,285,121,FALSE,Responded,0
50900,54,Female,18,Mobile Phone,Credit Card,5886.38,198.7,2,3,Grocery,5,4,2,3,3,0,137,272,TRUE,Ignored,0
50901,66,Female,7,Phone,Credit Card,1004.2,55.98,2,3,Laptop & Accessory,79,2,6,4,2,1,211,142,TRUE,Responded,0
50902,58,Male,1,Mobile Phone,E wallet,5705.99,151.46,3,3,Laptop & Accessory,54,5,3,4,0,0,139,192,FALSE,Ignored,0
50903,44,Female,8,Phone,Debit Card,884.45,258.95,2,4,Mobile,56,6,6,4,2,0,82,133,TRUE,Unsubscribed,0
50904,48,Male,6,Phone,CC,279.91,203.65,2,1,Mobile,43,3,2,4,4,1,234,121,FALSE,Ignored,0
50905,23,Male,11,Computer,UPI,3590.7,475.03,2,3,Laptop & Accessory,96,4,4,2,4,0,345,140,TRUE,Unsubscribed,0
50906,33,Male,10,Mobile Phone,Debit Card,2481.39,302.68,2,3,Fashion,44,2,2,2,1,0,58,208,FALSE,Responded,0
50907,55,Male,2,Mobile Phone,E wallet,5987.01,356.43,2,3,Fashion,73,5,5,1,2,0,55,201,TRUE,Responded,1
50908,55,Female,1,Computer,Debit Card,9293.56,301.86,2,4,Mobile Phone,23,3,0,1,0,1,141,136,TRUE,Responded,1
50909,67,Female,4,Computer,Debit Card,7226.54,208.5,3,1,Fashion,40,2,5,2,3,0,206,174,FALSE,Ignored,1
50910,49,Male,9,Mobile Phone,Credit Card,7696.87,40.06,3,5,Fashion,41,3,4,4,2,1,3,209,FALSE,Unsubscribed,0
50911,50,Female,13,Phone,CC,9513.84,25.18,3,1,Mobile,35,10,8,3,0,0,92,121,FALSE,Ignored,0
50912,66,Male,4,Computer,Debit Card,6377.5,330.33,3,3,Mobile Phone,36,7,5,2,2,1,29,137,FALSE,Responded,1
50913,34,Male,3,Mobile Phone,Cash on Delivery,5819.54,350.47,2,3,Fashion,53,5,9,2,2,1,277,194,FALSE,Unsubscribed,0
50914,50,Male,18,Mobile Phone,E wallet,6058.49,98.15,3,3,Laptop & Accessory,96,5,1,1,1,0,193,155,FALSE,Responded,0
50915,28,Female,2,Phone,COD,8671.47,320.45,,3,Mobile,60,2,7,5,4,0,41,127,TRUE,Unsubscribed,1
50916,30,Male,9,Computer,Credit Card,3942.18,15.3,2,4,Fashion,37,3,0,3,3,0,233,238,FALSE,Responded,0
50917,47,Male,7,Mobile Phone,Credit Card,7973.83,227.84,2,3,Laptop & Accessory,50,1,6,3,3,0,235,185,FALSE,Ignored,0
50918,18,Male,2,Computer,Debit Card,6557.34,146.76,,4,Mobile,19,4,2,5,2,0,22,132,TRUE,Responded,0
50919,47,Male,12,Mobile Phone,Credit Card,3115.26,442.59,2,1,Grocery,54,5,2,1,1,0,24,266,FALSE,Responded,0
50920,44,Male,17,Mobile Phone,COD,235.52,160.98,3,3,Laptop & Accessory,14,3,6,3,2,0,82,167,FALSE,Unsubscribed,0
50921,57,Male,14,Phone,CC,2178.21,201.49,3,3,Mobile,55,3,0,1,2,0,158,123,TRUE,Unsubscribed,0
50922,40,Male,14,Phone,Debit Card,7029.89,88.4,2,3,Mobile,64,2,2,1,0,0,227,134,FALSE,Responded,0
50923,37,Male,15,Computer,Credit Card,5838.93,74.03,2,3,Laptop & Accessory,58,1,5,4,1,0,156,144,TRUE,Responded,0
50924,23,Male,17,Phone,UPI,2818.49,177.47,2,5,Laptop & Accessory,48,4,9,5,0,0,167,148,FALSE,Responded,0
50925,54,Male,4,Mobile Phone,Debit Card,4399.59,377.38,3,3,Laptop & Accessory,12,9,1,5,2,0,247,153,TRUE,Responded,0
50926,37,Female,14,Computer,Credit Card,6645.37,43.31,3,3,Mobile Phone,86,2,8,4,3,0,10,137,TRUE,Responded,0
50927,54,Female,7,Computer,E wallet,1358.15,39.16,3,3,Laptop & Accessory,65,8,0,1,2,0,315,148,FALSE,Responded,0
50928,23,Male,19,Computer,Cash on Delivery,4379.57,407.43,3,3,Mobile Phone,42,2,6,1,3,0,254,113,FALSE,Ignored,0
50929,46,Male,2,Phone,Debit Card,4224.58,266.86,3,1,Laptop & Accessory,18,1,9,3,0,0,291,149,FALSE,Unsubscribed,0
50930,30,Male,9,Mobile Phone,Debit Card,5471.75,431.29,2,3,Fashion,18,4,6,5,2,0,251,205,TRUE,Unsubscribed,0
50931,44,Male,15,Computer,Credit Card,5266.95,310.61,3,3,Grocery,34,8,5,3,2,0,56,270,FALSE,Responded,0
50932,67,Male,19,Computer,COD,3740.49,48.44,,3,Mobile,41,4,3,3,0,0,176,129,TRUE,Unsubscribed,1
50933,37,Female,10,Computer,COD,7651.06,95.19,2,3,Laptop & Accessory,36,6,3,5,3,0,218,158,TRUE,Responded,1
50934,30,Female,8,Phone,Credit Card,765.57,226.62,2,4,Laptop & Accessory,35,1,6,3,0,1,150,146,FALSE,Unsubscribed,1
50935,56,Male,13,Phone,Debit Card,451.83,102.35,3,3,Mobile,92,2,1,5,2,0,32,124,FALSE,Ignored,0
50936,25,Male,10,Computer,CC,4260.57,434.17,2,3,Mobile,33,3,4,1,1,1,12,132,FALSE,Unsubscribed,1
50937,34,Female,17,Computer,Debit Card,8977.27,490.55,3,3,Mobile,25,2,6,1,2,0,142,120,FALSE,Unsubscribed,0
50938,47,Male,2,Computer,Credit Card,2847.94,313.28,2,3,Fashion,10,6,2,2,0,1,181,202,FALSE,Responded,0
50939,18,Male,18,Mobile Phone,Debit Card,1805.86,327.92,3,4,Laptop & Accessory,92,2,6,3,2,0,16,186,TRUE,Unsubscribed,0
50940,41,Male,2,Phone,Debit Card,9289.26,445.68,2,3,Mobile,46,1,2,3,3,0,21,121,TRUE,Ignored,0
50941,33,Male,19,Phone,Debit Card,1765.41,342.15,1,3,Laptop & Accessory,27,1,2,5,3,1,361,140,FALSE,Unsubscribed,0
50942,28,Female,16,Phone,Credit Card,3810.92,198.88,2,4,Mobile Phone,14,9,3,3,2,0,145,138,FALSE,Unsubscribed,0
50943,21,Female,15,Phone,Credit Card,7317.25,127.52,3,3,Laptop & Accessory,37,4,2,2,1,1,39,146,FALSE,Unsubscribed,0
50944,21,Male,8,Computer,CC,2683.15,210.58,2,4,Mobile,43,8,1,4,0,0,47,126,TRUE,Ignored,1
50945,34,Male,7,Mobile Phone,Debit Card,2375.51,483.74,3,4,Mobile Phone,25,2,0,4,0,0,84,116,TRUE,Ignored,0
50946,66,Male,18,Computer,Debit Card,4036.91,49.33,2,3,Laptop & Accessory,49,1,7,1,1,0,70,149,FALSE,Ignored,0
50947,27,Female,9,Phone,Credit Card,7894.91,60.44,2,4,Laptop & Accessory,52,5,1,2,0,0,275,148,TRUE,Ignored,0
50948,38,Female,16,Computer,Debit Card,9118.74,334.59,3,3,Mobile,93,1,4,1,4,0,91,132,TRUE,Responded,0
50949,55,Male,2,Mobile Phone,Debit Card,409.8,305.97,3,5,Laptop & Accessory,32,2,7,5,0,0,232,165,TRUE,Responded,0
50950,66,Male,8,Mobile Phone,Debit Card,1734.57,371.28,3,3,Laptop & Accessory,33,3,1,4,1,1,97,164,FALSE,Responded,0
50951,35,Male,9,Mobile Phone,Credit Card,9590.15,451.45,0,3,Fashion,45,3,1,5,4,0,44,212,TRUE,Responded,0
50952,27,Female,9,Computer,Credit Card,5968.63,262.13,2,3,Grocery,91,4,1,2,1,0,169,260,TRUE,Unsubscribed,0
50953,62,Male,1,Phone,COD,5558.96,181.65,3,4,Mobile,9,7,7,1,0,0,58,124,TRUE,Responded,1
50954,33,Male,10,Mobile Phone,Debit Card,8154.08,264.97,2,3,Grocery,18,4,4,1,0,0,75,263,TRUE,Unsubscribed,0
50955,56,Female,3,Mobile Phone,Debit Card,493.85,95.44,2,3,Fashion,23,5,6,3,4,0,224,184,FALSE,Unsubscribed,0
50956,32,Female,1,Mobile Phone,Debit Card,236.98,451.17,2,3,Grocery,30,9,5,2,3,0,327,266,TRUE,Responded,0
50957,51,Female,11,Mobile Phone,Debit Card,9678.19,344.33,3,4,Fashion,1,2,8,2,1,0,295,186,FALSE,Ignored,0
50958,22,Male,9,Phone,Debit Card,8302.85,436.63,3,3,Laptop & Accessory,7,1,5,1,2,0,154,123,FALSE,Responded,0
50959,34,Male,14,Mobile Phone,Debit Card,7499.08,158.18,2,3,Mobile,80,4,5,5,1,0,124,120,FALSE,Ignored,1
50960,54,Male,4,Mobile Phone,COD,1641.44,447.94,3,4,Fashion,22,2,8,3,4,1,74,171,FALSE,Unsubscribed,0
50961,25,Female,6,Computer,Debit Card,4818.38,84.44,2,3,Mobile Phone,83,2,8,1,1,0,317,141,TRUE,Unsubscribed,1
50962,41,Male,13,Computer,Credit Card,9379.21,191.4,2,5,Grocery,68,2,5,4,3,1,101,244,TRUE,Unsubscribed,0
50963,45,Male,1,Phone,COD,9342.64,45.07,2,3,Mobile,24,1,1,3,1,1,72,123,TRUE,Responded,0
50964,64,Male,4,Phone,Credit Card,191.55,309.44,3,4,Mobile Phone,59,5,2,3,1,0,148,148,FALSE,Responded,0
50965,25,Male,12,Phone,Credit Card,7549.66,128.77,2,3,Laptop & Accessory,12,2,0,1,1,0,262,143,FALSE,Ignored,0
50966,40,Female,1,Mobile Phone,UPI,161.75,124.79,2,5,Laptop & Accessory,55,4,8,4,2,0,263,197,TRUE,Ignored,0
50967,52,Male,9,Phone,Debit Card,9844.59,496.82,2,4,Laptop & Accessory,65,2,7,3,3,0,156,143,TRUE,Ignored,0
50968,48,Male,15,Phone,Cash on Delivery,4227.98,127.59,3,3,Mobile,25,5,8,5,4,0,241,121,FALSE,Responded,0
50969,34,Male,4,Computer,Debit Card,9737.84,261.12,2,3,Fashion,69,3,6,1,3,1,340,201,TRUE,Unsubscribed,0
50970,45,Male,1,Mobile Phone,Credit Card,3740.69,312.11,2,3,Laptop & Accessory,42,1,5,5,1,0,168,155,FALSE,Ignored,0
50971,65,Male,10,Mobile Phone,Debit Card,3002.55,484.7,3,3,Laptop & Accessory,35,2,9,5,4,1,249,152,TRUE,Ignored,0
50972,65,Male,7,Mobile Phone,Credit Card,3231.29,472.46,2,3,Grocery,67,2,4,1,3,1,333,264,FALSE,Unsubscribed,0
50973,68,Male,4,Phone,COD,7333.72,211.51,2,4,Mobile,9,1,9,5,3,0,224,123,TRUE,Ignored,0
50974,29,Male,4,Computer,Debit Card,2076.76,64.81,3,3,Laptop & Accessory,36,4,6,2,2,1,242,141,TRUE,Unsubscribed,0
50975,41,Male,16,Mobile Phone,COD,8654.17,105.09,3,3,Fashion,5,2,2,4,2,0,92,174,FALSE,Responded,0
50976,32,Female,1,Phone,Debit Card,5946.67,15.01,3,4,Mobile,68,1,1,4,3,0,123,124,TRUE,Unsubscribed,0
50977,57,Female,7,Mobile Phone,Debit Card,9702.12,10.46,3,4,Laptop & Accessory,37,4,2,5,4,0,63,159,FALSE,Unsubscribed,0
50978,48,Male,13,Phone,Debit Card,9872.14,390.77,3,3,Mobile,67,4,8,4,1,1,50,126,TRUE,Unsubscribed,0
50979,44,Female,19,Mobile Phone,Debit Card,1933.3,184.86,3,3,Laptop & Accessory,13,9,8,3,1,0,308,164,FALSE,Unsubscribed,0
50980,52,Male,6,Phone,Debit Card,9562.24,327.74,3,1,Mobile,64,7,4,3,2,0,78,125,FALSE,Unsubscribed,0
50981,35,Male,2,Mobile Phone,Debit Card,560.73,286,2,3,Laptop & Accessory,90,3,6,4,1,0,270,164,TRUE,Ignored,0
50982,53,Male,18,Mobile Phone,Debit Card,375.85,440.83,3,4,Laptop & Accessory,25,2,9,2,4,0,65,197,TRUE,Unsubscribed,1
50983,25,Male,16,Computer,UPI,9444.26,291.91,3,3,Laptop & Accessory,34,4,9,2,0,0,333,161,FALSE,Responded,0
50984,63,Male,9,Phone,CC,9627.73,63.97,3,4,Mobile,48,2,2,1,2,0,148,125,FALSE,Unsubscribed,0
50985,66,Male,10,Mobile Phone,COD,1557.75,440.93,2,3,Fashion,49,4,4,1,1,0,184,193,TRUE,Unsubscribed,0
50986,55,Female,14,Phone,Debit Card,4479.92,364.16,3,3,Mobile,45,2,4,3,3,1,76,121,TRUE,Unsubscribed,1
50987,22,Female,17,Mobile Phone,Cash on Delivery,4991.52,160.7,3,4,Fashion,57,1,5,4,0,0,317,202,FALSE,Unsubscribed,1
50988,31,Male,10,Phone,Credit Card,8616.78,380.14,2,3,Laptop & Accessory,10,5,5,5,4,0,202,149,TRUE,Ignored,1
50989,55,Male,5,Computer,COD,6316.38,202.66,3,3,Laptop & Accessory,48,5,5,1,4,0,92,141,TRUE,Responded,0
50990,37,Female,8,Phone,UPI,7768.21,431.91,3,3,Mobile,5,9,7,4,2,0,56,124,TRUE,Unsubscribed,0
50991,61,Male,6,Phone,CC,4902.46,252.84,,3,Mobile,76,2,3,2,0,0,356,130,TRUE,Ignored,0
